season,week,celebrity_name,ballroom_partner,week_total_judge,composite_attractiveness_rank,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,is_eliminated_this_week,composite_attractiveness_percent,judge_percent,fan_percent,combined_percent,predicted_eliminated_percent
1,2,Evander Holyfield,Edyta Sliwinska,14.0,0.4186255998110457,6,4,10,False,False,0.1102495479899811,0.11570247933884298,0.0,0.11570247933884298,True
1,2,Joey McIntyre,Ashly DelGrosso,21.0,0.8567830957524364,3,3,6,False,False,0.7102563107696657,0.17355371900826447,0.19739279692178047,0.3709465159300449,False
1,2,John O'Hurley,Charlotte Jorgensen,26.0,0.9621398343882076,1,1,2,False,False,0.8738022110994726,0.21487603305785125,0.25119682829908213,0.4660728613569334,False
1,2,Kelly Monaco,Alec Mazo,17.0,0.4085363581966558,5,5,10,False,False,0.6106350830972396,0.14049586776859505,0.16461897838690134,0.3051148461554964,False
1,2,Rachel Hunter,Jonathan Roberts,24.0,0.8633982939341924,2,2,4,False,False,0.7371824051755387,0.19834710743801653,0.2062510588859157,0.4045981663239322,False
1,2,Trista Sutter,Louis van Amstel,19.0,0.07088338552367,4,6,10,True,True,0.6590305833042753,0.15702479338842976,0.18054033750632031,0.33756513089475004,False
1,3,Evander Holyfield,Edyta Sliwinska,13.0,0.0314551331718223,5,5,10,True,True,0.3131714811075669,0.12264150943396226,0.0,0.12264150943396226,True
1,3,Joey McIntyre,Ashly DelGrosso,22.0,0.8496699853944807,3,2,5,False,False,0.6644821110896711,0.20754716981132076,0.22617487189567786,0.43372204170699863,False
1,3,John O'Hurley,Charlotte Jorgensen,24.0,0.9150056218345092,2,1,3,False,False,0.7856862388005434,0.22641509433962265,0.30420646479006413,0.5306215591296868,False
1,3,Kelly Monaco,Alec Mazo,21.0,0.6989250521788635,4,4,8,False,False,0.5938589667367058,0.19811320754716982,0.18070747278021254,0.37882068032738236,False
1,3,Rachel Hunter,Jonathan Roberts,26.0,0.8393220003113082,1,3,4,False,False,0.7619285490554625,0.24528301886792453,0.2889111905340455,0.53419420940197,False
1,4,Joey McIntyre,Ashly DelGrosso,20.0,0.7779454464593754,4,3,7,True,False,0.420965256654093,0.21739130434782608,0.0,0.21739130434782608,True
1,4,John O'Hurley,Charlotte Jorgensen,21.0,0.8690671704908046,3,2,5,False,False,0.674921282486515,0.22826086956521738,0.30448336174600704,0.5327442313112244,False
1,4,Kelly Monaco,Alec Mazo,26.0,0.9105910617529636,1,1,2,False,False,0.7563946299736638,0.2826086956521739,0.40216672505378404,0.684775420705958,False
1,4,Rachel Hunter,Jonathan Roberts,25.0,0.0875405905179603,2,4,6,False,True,0.6656353683719065,0.2717391304347826,0.2933499132002088,0.5650890436349914,False
2,1,Drew Lachey,Cheryl Burke,24.0,0.917030063341886,1,1,2,False,False,0.8926929611747352,0.12307692307692308,0.15960524159012718,0.28268216466705026,False
2,1,George Hamilton,Edyta Sliwinska,18.0,0.802787525207774,8,6,14,False,False,0.2132169879855175,0.09230769230769231,0.0,0.09230769230769231,True
2,1,Giselle Fernandez,Jonathan Roberts,23.0,0.8675169754810019,2,3,5,False,False,0.8036844566078583,0.11794871794871795,0.13869762390308316,0.25664634185180113,False
2,1,Jerry Rice,Anna Trebunskaya,21.0,0.7503574441026488,5,8,13,False,False,0.652802032914522,0.1076923076923077,0.10325615630821251,0.2109484640005202,False
2,1,Kenny Mayne,Andrea Hale,13.0,0.0431814008090196,9,10,19,True,True,0.547071245006497,0.06666666666666667,0.07842056445002107,0.14508723111668775,False
2,1,Lisa Rinna,Louis van Amstel,19.0,0.7905439646488782,7,7,14,False,False,0.6211232333611159,0.09743589743589744,0.09581497714145691,0.19325087457735435,False
2,1,Master P,Ashly DelGrosso,12.0,0.417918224431725,10,9,19,False,False,0.4057881861690283,0.06153846153846154,0.04523393588903318,0.10677239742749473,False
2,1,Stacy Keibler,Tony Dovolani,22.0,0.8614717877794176,4,4,8,False,False,0.759929038289725,0.11282051282051282,0.12841971211944167,0.2412402249399545,False
2,1,Tatum O'Neal,Nick Kosovich,23.0,0.8922888706177325,2,2,4,False,False,0.7929013132200451,0.11794871794871795,0.13616472167633492,0.25411343962505284,False
2,1,Tia Carrere,Maksim Chmerkoskiy,20.0,0.831955661858078,6,5,11,False,False,0.7001888621102986,0.10256410256410256,0.11438706692228931,0.21695116948639187,False
2,2,Drew Lachey,Cheryl Burke,27.0,0.903857706877158,2,2,4,False,False,0.8439669526149192,0.135,0.16179709415179208,0.2967970941517921,False
2,2,George Hamilton,Edyta Sliwinska,22.0,0.7710461755335658,5,7,12,False,False,0.6505253508418127,0.11,0.1115872869975924,0.2215872869975924,False
2,2,Giselle Fernandez,Jonathan Roberts,24.0,0.8821510705998932,3,3,6,False,False,0.7448454989259733,0.12,0.1360690758302553,0.2560690758302553,False
2,2,Jerry Rice,Anna Trebunskaya,23.0,0.8554647012650842,4,5,9,False,False,0.6858680996568592,0.115,0.12076087006368091,0.2357608700636809,False
2,2,Lisa Rinna,Louis van Amstel,20.0,0.8096314990060581,7,6,13,False,False,0.56479205431279,0.1,0.08933430601542962,0.1893343060154296,False
2,2,Master P,Ashly DelGrosso,16.0,0.5614991216120162,9,8,17,False,False,0.5509893273421648,0.08,0.08575166271096586,0.16575166271096586,False
2,2,Stacy Keibler,Tony Dovolani,29.0,0.9160921028954068,1,1,2,False,False,0.8571580120981047,0.145,0.1652209727112096,0.31022097271120963,False
2,2,Tatum O'Neal,Nick Kosovich,17.0,0.0328907940011495,8,9,17,True,True,0.2206168377890169,0.085,0.0,0.085,True
2,2,Tia Carrere,Maksim Chmerkoskiy,22.0,0.8574879326395421,5,4,9,False,False,0.7194551054541174,0.11,0.12947873151907427,0.23947873151907428,False
2,3,Drew Lachey,Cheryl Burke,27.0,0.9093894640496524,1,1,2,False,False,0.8573545018490484,0.14835164835164835,0.24395270703665617,0.39230435538830455,False
2,3,George Hamilton,Edyta Sliwinska,22.0,0.6475672218225814,5,5,10,False,False,0.4650129893783102,0.12087912087912088,0.05312507857873716,0.17400419945785806,False
2,3,Giselle Fernandez,Jonathan Roberts,22.0,0.072644168940442,5,8,13,False,True,0.6159705567999658,0.12087912087912088,0.12654803708099213,0.247427157960113,False
2,3,Jerry Rice,Anna Trebunskaya,19.0,0.474594935897441,7,6,13,False,False,0.3557878533320125,0.1043956043956044,0.0,0.1043956043956044,False
2,3,Lisa Rinna,Louis van Amstel,25.0,0.8508297525945834,4,4,8,False,False,0.6821192458767351,0.13736263736263737,0.15872153150075885,0.2960841688633962,False
2,3,Master P,Ashly DelGrosso,14.0,0.4571570185355424,8,7,15,True,False,0.3663224253178535,0.07692307692307693,0.0051238202560255275,0.08204689717910245,True
2,3,Stacy Keibler,Tony Dovolani,27.0,0.8928435107343459,1,2,3,False,False,0.8211561089442778,0.14835164835164835,0.2263464806944449,0.37469812904609323,False
2,3,Tia Carrere,Maksim Chmerkoskiy,26.0,0.8828933321753307,3,3,6,False,False,0.7385786649405195,0.14285714285714285,0.18618234485238538,0.32903948770952823,False
2,4,Drew Lachey,Cheryl Burke,28.0,0.8940480926090011,1,1,2,False,False,0.8310502083273681,0.17721518987341772,0.2540600212995829,0.4312752111730006,False
2,4,George Hamilton,Edyta Sliwinska,21.0,0.5020385757738133,6,6,12,False,False,0.402125880036097,0.13291139240506328,0.03211198412779199,0.16502337653285526,False
2,4,Jerry Rice,Anna Trebunskaya,24.0,0.7568134894067982,5,5,10,False,False,0.5811576390329187,0.1518987341772152,0.124752445113195,0.27665117929041017,False
2,4,Lisa Rinna,Louis van Amstel,26.0,0.8640017598769683,2,2,4,False,False,0.7287099244949625,0.16455696202531644,0.20110376859483595,0.36566073062015236,False
2,4,Master P,Ashly DelGrosso,8.0,0.0406896227224931,7,7,14,True,True,0.3400680605679655,0.05063291139240506,0.0,0.05063291139240506,True
2,4,Stacy Keibler,Tony Dovolani,26.0,0.8174686834407998,2,3,5,False,False,0.7577701738447497,0.16455696202531644,0.21614107209450625,0.3806980341198227,False
2,4,Tia Carrere,Maksim Chmerkoskiy,25.0,0.7999659128946666,4,4,8,False,False,0.6721384509088197,0.15822784810126583,0.171830708770088,0.3300585568713538,False
2,5,Drew Lachey,Cheryl Burke,27.0,0.8823502590866086,2,2,4,False,False,0.771399948922154,0.17880794701986755,0.2836891690182596,0.46249711603812715,False
2,5,George Hamilton,Edyta Sliwinska,24.0,0.7133997708169939,4,4,8,False,False,0.5667424227410542,0.15894039735099338,0.18028748478878892,0.3392278821397823,False
2,5,Jerry Rice,Anna Trebunskaya,23.0,0.3662815090546072,5,5,10,False,False,0.2099088671443839,0.152317880794702,0.0,0.152317880794702,True
2,5,Lisa Rinna,Louis van Amstel,25.0,0.8413530364750981,3,3,6,False,False,0.6221641453934026,0.16556291390728478,0.208288895594861,0.3738518095021458,False
2,5,Stacy Keibler,Tony Dovolani,30.0,0.8986279297267621,1,1,2,False,False,0.8022764210944858,0.1986754966887417,0.2992892756220027,0.49796477231074443,False
2,5,Tia Carrere,Maksim Chmerkoskiy,22.0,0.0382513156755048,6,6,12,True,True,0.2662089089258643,0.1456953642384106,0.02844517497608776,0.17414053921449835,False
2,6,Drew Lachey,Cheryl Burke,30.0,0.900374068598715,1,1,2,False,False,0.7824223603416652,0.22556390977443608,0.39798733307852796,0.623551242852964,False
2,6,George Hamilton,Edyta Sliwinska,23.0,0.0509149356281777,4,5,9,True,True,0.1429451017180213,0.17293233082706766,0.0,0.17293233082706766,True
2,6,Jerry Rice,Anna Trebunskaya,23.0,0.6713494860607601,4,4,8,False,False,0.2909367608116023,0.17293233082706766,0.09210461345770095,0.2650369442847686,False
2,6,Lisa Rinna,Louis van Amstel,27.0,0.8165793099285815,3,3,6,False,False,0.3601374712768909,0.20300751879699247,0.13517261288038016,0.3381801316773726,False
2,6,Stacy Keibler,Tony Dovolani,30.0,0.8816112426828755,1,2,3,False,False,0.7450617329177065,0.22556390977443608,0.37473544058339103,0.6002993503578271,False
2,7,Drew Lachey,Cheryl Burke,27.5,0.8900926348202829,1,1,2,False,False,0.7756689337546867,0.2696078431372549,0.4789230301873172,0.7485308733245721,False
2,7,Jerry Rice,Anna Trebunskaya,20.5,0.5065851959844871,4,3,7,False,False,0.3860025383156924,0.20098039215686275,0.0,0.20098039215686275,True
2,7,Lisa Rinna,Louis van Amstel,26.5,0.0623297668865114,3,4,7,True,True,0.442813362627893,0.25980392156862747,0.0698238607319118,0.32962778230053924,False
2,7,Stacy Keibler,Tony Dovolani,27.5,0.8478263981595586,1,2,3,False,False,0.7531558413785442,0.2696078431372549,0.45125310908077104,0.7208609522180259,False
3,1,Emmitt Smith,Cheryl Burke,24.0,0.9119071738653236,2,2,4,False,False,0.8761944078059632,0.11320754716981132,0.12508370469908195,0.23829125186889327,False
3,1,Harry Hamlin,Ashly DelGrosso,17.0,0.8213572571859912,8,7,15,False,False,0.6315861661350657,0.08018867924528301,0.08615624817272109,0.1663449274180041,False
3,1,Jerry Springer,Kym Johnson,16.0,0.1968189504640091,9,10,19,False,False,0.4311847010520476,0.07547169811320754,0.05426394860607751,0.12973564671928506,False
3,1,Joey Lawrence,Edyta Sliwinska,21.0,0.8778234952135525,5,5,10,False,False,0.7525672111238857,0.09905660377358491,0.10540941943606824,0.20446602320965315,False
3,1,Mario Lopez,Karina Smirnoff,26.0,0.9277284455773076,1,1,2,False,False,0.8911265702445419,0.12264150943396226,0.12746003960996524,0.2501015490439275,False
3,1,Monique Coleman,Louis van Amstel,19.0,0.8669279003780002,6,6,12,False,False,0.7355795948675856,0.08962264150943396,0.1027059753951543,0.19232861690458825,False
3,1,Sara Evans,Tony Dovolani,15.0,0.5031810044927084,10,9,19,False,False,0.6305613222278361,0.07075471698113207,0.0859931524144896,0.1567478693956217,False
3,1,Shanna Moakler,Jesse DeSoto,18.0,0.5299735314376581,7,8,15,False,False,0.6056842964195734,0.08490566037735849,0.08203417158031472,0.1669398319576732,False
3,1,Tucker Carlson,Elena Grinenko,12.0,0.0730574837474354,11,11,22,True,True,0.0902066295547718,0.05660377358490566,0.0,0.05660377358490566,True
3,1,Vivica A. Fox,Nick Kosovich,22.0,0.8999615965499698,3,4,7,False,False,0.785828698754194,0.10377358490566038,0.11070272069561025,0.21447630560127062,False
3,1,Willa Ford,Maksim Chmerkoskiy,22.0,0.9077379781160836,3,3,6,False,False,0.8454477549168067,0.10377358490566038,0.1201906193905171,0.22396420429617747,False
3,2,Emmitt Smith,Cheryl Burke,24.0,0.8795661260259732,3,4,7,False,False,0.8272142559729367,0.10434782608695652,0.13858925996192578,0.2429370860488823,False
3,2,Harry Hamlin,Ashly DelGrosso,21.0,0.8243395011513266,7,6,13,False,False,0.5865757572340871,0.09130434782608696,0.0872674441963161,0.17857179202240306,False
3,2,Jerry Springer,Kym Johnson,19.0,0.079747254967364,10,10,20,True,False,0.3626044783268339,0.08260869565217391,0.039500304802131195,0.1221090004543051,False
3,2,Joey Lawrence,Edyta Sliwinska,29.0,0.9380644372842034,1,1,2,False,False,0.8724354452259728,0.12608695652173912,0.14823374143812026,0.27432069795985936,False
3,2,Mario Lopez,Karina Smirnoff,21.0,0.2261220822433227,7,9,16,False,False,0.6825185094003849,0.09130434782608696,0.1077294911112113,0.19903383893729826,False
3,2,Monique Coleman,Louis van Amstel,26.0,0.9236792696036162,2,2,4,False,False,0.8333868669495623,0.11304347826086956,0.1399057143322589,0.2529491925931285,False
3,2,Sara Evans,Tony Dovolani,21.0,0.8191245786042917,7,7,14,False,False,0.6287607263596022,0.09130434782608696,0.09626438036772722,0.18756872819381418,False
3,2,Shanna Moakler,Jesse DeSoto,22.0,0.4629885808312057,6,8,14,False,True,0.1773948573203759,0.09565217391304348,0.0,0.09565217391304348,True
3,2,Vivica A. Fox,Nick Kosovich,24.0,0.8940894430869876,3,3,6,False,False,0.766936510040585,0.10434782608695652,0.1257336138881708,0.2300814399751273,False
3,2,Willa Ford,Maksim Chmerkoskiy,23.0,0.8741830216492814,5,5,10,False,False,0.7249361498078044,0.1,0.1167760499021385,0.2167760499021385,False
3,3,Emmitt Smith,Cheryl Burke,19.0,0.1710423878861803,9,9,18,True,False,0.501899648908368,0.09178743961352658,0.07115287337467528,0.16294031298820186,False
3,3,Harry Hamlin,Ashly DelGrosso,22.0,0.8881095086367946,4,3,7,False,True,0.2394296850465445,0.10628019323671498,0.0,0.10628019323671498,True
3,3,Jerry Springer,Kym Johnson,21.0,0.5849547785296669,8,8,16,False,False,0.5962677775661802,0.10144927536231885,0.09673509013654917,0.19818436549886803,False
3,3,Joey Lawrence,Edyta Sliwinska,22.0,0.8374793572197026,4,7,11,False,False,0.7119520771349082,0.10628019323671498,0.12809589880791786,0.23437609204463283,False
3,3,Mario Lopez,Karina Smirnoff,22.0,0.8767068341797275,4,5,9,False,False,0.7077803452188013,0.10628019323671498,0.12696498573728512,0.2332451789740001,False
3,3,Monique Coleman,Louis van Amstel,27.0,0.921411232042002,1,2,3,False,False,0.8499141064796467,0.13043478260869565,0.16549596798172714,0.2959307505904228,False
3,3,Sara Evans,Tony Dovolani,25.0,0.8850327719383506,3,4,7,False,False,0.7704475185363711,0.12077294685990338,0.1439534036964588,0.2647263505563622,False
3,3,Vivica A. Fox,Nick Kosovich,27.0,0.929380962438266,1,1,2,False,False,0.8181657320365079,0.13043478260869565,0.15688931435413844,0.2873240969628341,False
3,3,Willa Ford,Maksim Chmerkoskiy,22.0,0.8719730900001644,4,6,10,False,False,0.6478277658065722,0.10628019323671498,0.1107124659112481,0.21699265914796306,False
3,4,Emmitt Smith,Cheryl Burke,24.0,0.8700269525882396,4,4,8,False,False,0.6740163329728959,0.12121212121212122,0.16782936603219903,0.2890414872443202,False
3,4,Jerry Springer,Kym Johnson,22.0,0.4783180640675128,7,7,14,False,False,0.3179788239546075,0.1111111111111111,0.04413915358472486,0.15525026469583597,False
3,4,Joey Lawrence,Edyta Sliwinska,27.0,0.8786567128111525,3,3,6,False,False,0.6830733698594224,0.13636363636363635,0.17097585141158506,0.3073394877752214,False
3,4,Mario Lopez,Karina Smirnoff,29.0,0.9173348517733144,1,1,2,False,False,0.8352024482001462,0.14646464646464646,0.22382668185157678,0.37029132831622324,False
3,4,Monique Coleman,Louis van Amstel,24.0,0.8584857630707595,4,5,9,False,False,0.6235386147673303,0.12121212121212122,0.1502930123319224,0.2715051335440436,False
3,4,Sara Evans,Tony Dovolani,20.0,0.1293087086434563,8,8,16,True,False,0.2661939595729131,0.10101010101010101,0.02614868708978483,0.12715878809988584,False
3,4,Vivica A. Fox,Nick Kosovich,24.0,0.7980988646944063,4,6,10,False,True,0.190925971659163,0.12121212121212122,0.0,0.12121212121212122,True
3,4,Willa Ford,Maksim Chmerkoskiy,28.0,0.903381515969788,2,2,4,False,False,0.814939708317406,0.1414141414141414,0.216787247698207,0.35820138911234845,False
3,5,Emmitt Smith,Cheryl Burke,27.0,0.9197012829303556,1,2,3,False,False,0.8441064947284959,0.14917127071823205,0.23942838285527496,0.388599653573507,False
3,5,Jerry Springer,Kym Johnson,24.0,0.7414358787462418,6,5,11,False,False,0.3541065441464541,0.13259668508287292,0.08040654205603094,0.21300322713890385,True
3,5,Joey Lawrence,Edyta Sliwinska,25.0,0.7122416560762865,5,6,11,True,False,0.5737720144287031,0.13812154696132597,0.151695544030055,0.289817090991381,False
3,5,Mario Lopez,Karina Smirnoff,27.0,0.8736675091329077,1,4,5,False,False,0.7897824086301567,0.14917127071823205,0.2217983480749998,0.37096961879323187,False
3,5,Monique Coleman,Louis van Amstel,27.0,0.919004830837503,1,3,4,False,False,0.8004006635976225,0.14917127071823205,0.22524433709805258,0.37441560781628463,False
3,5,Sara Evans,Tony Dovolani,24.0,0.6741263488889344,6,7,13,True,True,0.1063468563205078,0.13259668508287292,0.0,0.13259668508287292,True
3,5,Willa Ford,Maksim Chmerkoskiy,27.0,0.921225347832932,1,1,2,False,True,0.3572504445286174,0.14917127071823205,0.08142684588558681,0.23059811660381885,False
3,7,Emmitt Smith,Cheryl Burke,28.5,0.912257112158437,1,2,3,False,False,0.7703292958223602,0.2111111111111111,0.3204709061719565,0.5315820172830676,False
3,7,Jerry Springer,Kym Johnson,23.0,0.578867446041345,5,5,10,True,True,0.0513487811851474,0.17037037037037037,0.0,0.17037037037037037,True
3,7,Joey Lawrence,Edyta Sliwinska,28.5,0.9203994168972298,1,1,2,False,False,0.7424524464518779,0.2111111111111111,0.308045368904809,0.5191564800159201,False
3,7,Mario Lopez,Karina Smirnoff,28.0,0.8542426712407302,3,3,6,False,False,0.4988743685399487,0.2074074074074074,0.1994754066278102,0.4068828140352176,False
3,7,Monique Coleman,Louis van Amstel,27.0,0.8438819998721927,4,4,8,False,False,0.4372516098917482,0.2,0.17200831829542432,0.37200831829542436,False
3,8,Emmitt Smith,Cheryl Burke,27.0,0.788665663785469,2,2,4,False,False,0.6884904139636547,0.24770642201834864,0.3238313023048677,0.5715377243232163,False
3,8,Joey Lawrence,Edyta Sliwinska,27.0,0.5204348579344512,2,4,6,False,False,0.6524521106061494,0.24770642201834864,0.3055921755505539,0.5532985975689025,False
3,8,Mario Lopez,Karina Smirnoff,28.5,0.9046490975336438,1,1,2,False,False,0.7808533014959945,0.26146788990825687,0.37057652214457837,0.6320444120528352,False
3,8,Monique Coleman,Louis van Amstel,26.5,0.7179596164684675,4,3,7,True,True,0.048639018317277,0.24311926605504589,0.0,0.24311926605504589,True
4,2,Apolo Anton Ohno,Julianne Hough,26.0,0.947714345862788,2,1,3,False,False,0.878569544833195,0.10612244897959183,0.13917047879771635,0.24529292777730818,False
4,2,Billy Ray Cyrus,Karina Smirnoff,21.0,0.8469973624799728,6,6,12,False,False,0.7064629413050137,0.08571428571428572,0.10304375129509427,0.18875803700938,False
4,2,Clyde Drexler,Elena Grinenko,18.0,0.0436337917309576,11,11,22,True,False,0.4400322382903239,0.07346938775510205,0.047117545043701595,0.12058693279880364,False
4,2,Heather Mills,Jonathan Roberts,24.0,0.9073099892174006,3,3,6,False,False,0.7923196348957453,0.09795918367346938,0.12106584521853046,0.21902502889199985,False
4,2,Ian Ziering,Cheryl Burke,22.0,0.8695250780591874,5,5,10,False,False,0.7657472308144,0.08979591836734693,0.11548805807000227,0.2052839764373492,False
4,2,Joey Fatone,Kym Johnson,24.0,0.9003066354988726,3,4,7,False,False,0.8285738910137046,0.09795918367346938,0.12867594038474714,0.2266351240582165,False
4,2,John Ratzenberger,Edyta Sliwinska,21.0,0.8445287721621023,6,7,13,False,False,0.542854799496451,0.08571428571428572,0.0687009275151777,0.15441521322946342,False
4,2,Laila Ali,Maksim Chmerkoskiy,27.0,0.9391309640268414,1,2,3,False,False,0.9003327677360583,0.11020408163265306,0.1437387754654373,0.2539428570980904,False
4,2,Leeza Gibbons,Tony Dovolani,21.0,0.8297652140427111,6,8,14,False,False,0.5706808496347195,0.08571428571428572,0.07454186627180664,0.16025615198609236,False
4,2,Paulina Porizkova,Alec Mazo,21.0,0.8049912572508245,6,9,15,False,True,0.2155657226484351,0.08571428571428572,0.0,0.08571428571428572,True
4,2,Shandi Finnessey,Brian Fortuna,20.0,0.1651224506386376,10,10,20,False,False,0.4940521522584192,0.08163265306122448,0.0584568119377863,0.1400894649990108,False
4,3,Apolo Anton Ohno,Julianne Hough,23.0,0.8869546858150811,5,5,10,False,False,0.7550062827807037,0.10550458715596331,0.11713895001107796,0.22264353716704127,False
4,3,Billy Ray Cyrus,Karina Smirnoff,21.0,0.8432174750501725,6,6,12,False,False,0.6149156439505521,0.0963302752293578,0.08932474304044269,0.1856550182698005,False
4,3,Clyde Drexler,Elena Grinenko,16.0,0.0435651380212602,10,10,20,True,False,0.5121800818613675,0.07339449541284404,0.0689271760719772,0.14232167148482122,False
4,3,Heather Mills,Jonathan Roberts,24.0,0.9152875404413354,1,3,4,False,False,0.8351242462193027,0.11009174311926606,0.13304592021091236,0.24313766333017842,False
4,3,Ian Ziering,Cheryl Burke,24.0,0.9212320389901976,1,2,3,False,False,0.8795817503660012,0.11009174311926606,0.1418727071544237,0.25196445027368974,False
4,3,Joey Fatone,Kym Johnson,24.0,0.93214026589198,1,1,2,False,False,0.8722596823084537,0.11009174311926606,0.14041895179927383,0.2505106949185399,False
4,3,John Ratzenberger,Edyta Sliwinska,20.0,0.7913836867845598,9,8,17,False,False,0.4966111080494775,0.09174311926605505,0.06583604404816414,0.15757916331421917,False
4,3,Laila Ali,Maksim Chmerkoskiy,21.0,0.821173795583469,6,7,13,False,False,0.710465419787677,0.0963302752293578,0.10829561263833044,0.20462588786768826,False
4,3,Leeza Gibbons,Tony Dovolani,24.0,0.9141802647277084,1,4,5,False,False,0.8456708805261944,0.11009174311926606,0.1351398950253976,0.24523163814466367,False
4,3,Shandi Finnessey,Brian Fortuna,21.0,0.5502901596264038,6,9,15,False,True,0.1650174919347176,0.0963302752293578,0.0,0.0963302752293578,True
4,4,Apolo Anton Ohno,Julianne Hough,26.0,0.9378208011348684,2,1,3,False,False,0.840196789549972,0.1368421052631579,0.17239243960394718,0.3092345448671051,False
4,4,Billy Ray Cyrus,Karina Smirnoff,21.0,0.8490464887522543,5,5,10,False,False,0.6672505301648118,0.11052631578947368,0.1294566517218447,0.23998296751131837,False
4,4,Clyde Drexler,Elena Grinenko,15.0,0.0357949727937475,9,9,18,True,False,0.3921687881794859,0.07894736842105263,0.061164620624382146,0.14011198904543476,False
4,4,Heather Mills,Jonathan Roberts,23.0,0.8138111295378248,4,6,10,False,False,0.6556435906231028,0.12105263157894737,0.12657510287600732,0.24762773445495467,False
4,4,Ian Ziering,Cheryl Burke,24.0,0.8669288123993881,3,3,6,False,False,0.7933301476026552,0.12631578947368421,0.160757286553802,0.2870730760274862,False
4,4,Joey Fatone,Kym Johnson,28.0,0.9353875151283702,1,2,3,False,False,0.8490311003947915,0.14736842105263157,0.17458565325231515,0.3219540743049467,False
4,4,John Ratzenberger,Edyta Sliwinska,16.0,0.5671651017900134,7,7,14,False,False,0.2750670687341306,0.08421052631578947,0.03209284651021668,0.11630337282600615,False
4,4,Laila Ali,Maksim Chmerkoskiy,21.0,0.8596508870211614,5,4,9,False,False,0.7217043288257976,0.11052631578947368,0.1429753988574848,0.2535017146469585,False
4,4,Leeza Gibbons,Tony Dovolani,16.0,0.293948292384357,7,8,15,False,True,0.1457964059433426,0.08421052631578947,0.0,0.08421052631578947,True
4,5,Apolo Anton Ohno,Julianne Hough,30.0,0.9451578522427048,1,1,2,False,False,0.8574827142158509,0.17045454545454544,0.19504135407439838,0.3654958995289438,False
4,5,Billy Ray Cyrus,Karina Smirnoff,17.0,0.0688950273738205,7,7,14,False,False,0.2122186242487878,0.09659090909090909,0.03839758693393465,0.13498849602484375,False
4,5,Clyde Drexler,Elena Grinenko,13.0,0.031842455144017,8,8,16,True,True,0.0540470963153516,0.07386363636363637,0.0,0.07386363636363637,True
4,5,Heather Mills,Jonathan Roberts,21.0,0.1172935293910514,5,6,11,False,False,0.6048512342688892,0.11931818181818182,0.13371274872897682,0.25303093054715864,False
4,5,Ian Ziering,Cheryl Burke,24.0,0.8119401561379671,4,4,8,False,False,0.666246137899045,0.13636363636363635,0.14861692383710076,0.28498056020073714,False
4,5,Joey Fatone,Kym Johnson,25.0,0.8414094382005215,3,3,6,False,False,0.757600714857215,0.14204545454545456,0.1707940840150081,0.31283953856046265,False
4,5,John Ratzenberger,Edyta Sliwinska,18.0,0.2214643258791206,6,5,11,False,False,0.5939085514397681,0.10227272727272728,0.13105631225958597,0.23332903953231326,False
4,5,Laila Ali,Maksim Chmerkoskiy,28.0,0.91399317548393,2,2,4,False,False,0.8053307623392016,0.1590909090909091,0.18238099015099532,0.3414718992419044,False
4,6,Apolo Anton Ohno,Julianne Hough,28.0,0.9408726041897122,1,1,2,False,False,0.8403378160528019,0.16470588235294117,0.2671337194492937,0.4318396018022349,False
4,6,Billy Ray Cyrus,Karina Smirnoff,21.0,0.6647560589369073,6,5,11,False,False,0.3620387461574702,0.12352941176470589,0.08783235198097246,0.21136176374567833,False
4,6,Heather Mills,Jonathan Roberts,23.0,0.5755429126133704,5,6,11,False,True,0.1277397396725319,0.13529411764705881,0.0,0.13529411764705881,False
4,6,Ian Ziering,Cheryl Burke,24.0,0.8221973608334906,4,4,8,False,False,0.57792619862089,0.1411764705882353,0.16876271100177132,0.3099391815900066,False
4,6,Joey Fatone,Kym Johnson,27.0,0.8774087861023319,3,3,6,False,False,0.7275865343402774,0.1588235294117647,0.22486631759278244,0.3836898470045471,False
4,6,John Ratzenberger,Edyta Sliwinska,19.0,0.2922116129956522,7,7,14,True,False,0.1361957313150659,0.11176470588235295,0.0031699222520730217,0.11493462813442597,True
4,6,Laila Ali,Maksim Chmerkoskiy,28.0,0.9221299539653124,1,2,3,False,False,0.7899240868244166,0.16470588235294117,0.2482349777231071,0.41294086007604824,False
4,7,Apolo Anton Ohno,Julianne Hough,27.0,0.8884995485176267,3,3,6,False,False,0.6986127889576551,0.17475728155339806,0.22084165083501248,0.39559893238841054,False
4,7,Billy Ray Cyrus,Karina Smirnoff,19.0,0.2003151391520196,6,6,12,True,False,0.2919344847214591,0.12297734627831715,0.07349565084927538,0.19647299712759253,False
4,7,Ian Ziering,Cheryl Burke,27.0,0.8634857174142865,3,4,7,False,False,0.6835677603930626,0.17475728155339806,0.21539059835551666,0.39014787990891475,False
4,7,Joey Fatone,Kym Johnson,29.5,0.9231334956130836,1,1,2,False,False,0.7294643872316793,0.19093851132686085,0.2320196742296515,0.4229581855565123,False
4,7,John Ratzenberger,Edyta Sliwinska,22.5,0.5327000557167844,5,5,10,False,True,0.0890848202649277,0.14563106796116504,0.0,0.14563106796116504,True
